Name   , Term                                                                                                         , ES                  , NES                , NOM p-val           , FDR q-val           , FWER p-val, Tag % , Gene %, Lead_genes
prerank, Reactome_2022__Cell Cycle R-HSA-1640170                                                                      , -0.320120012746373  , -1.0920924138809023, 0.29                , 0.8743236274880538  ,       1.0 , 19/50 , 34.01%, ANAPC2;AKT3;H2BC14;H2BC1;H2BC15;RBL1;NUP153;LIN54;CDC14A;POLR2A;H2BC13;H2BC26;UBE2I;EMD;SMC4;DYRK1A;NEK7;NPM1;H2AC14
prerank, KEGG_2021_Human__Lipid and atherosclerosis                                                                   , -0.3742940745649581 , -1.090729091846567 , 0.36666666666666664 , 0.8638527894772406  ,       1.0 , 8/20  , 28.66%, MIB1;AKT3;NCF1;IFNA10;TICAM1;IFNA4;IFNA17;IFNA13
prerank, Reactome_2022__Metabolism Of RNA R-HSA-8953854                                                               , -0.333177734804813  , -1.0890849142805399, 0.32653061224489793 , 0.8551915774557451  ,       1.0 , 21/42 , 46.05%, RPS7;ZMAT5;CD44;PRKCD;NUP153;SF3A2;RPL21;RPL14;SMG1;POLR2A;RPSA;SRRT;RPS17;PRPF3;SMG5;HNRNPL;RPS24;RPS29;NXF1;EDC4;PQBP1
prerank, KEGG_2021_Human__Hepatitis C                                                                                 , -0.35706920396306074, -1.0881800197822231, 0.3229166666666667  , 0.8452296973655563  ,       1.0 , 15/23 , 52.34%, AKT3;IFNA10;TICAM1;IFNA4;IFNA17;IFNA13;CLDN34;CLDN22;CLDN3;CLDN25;IFNA14;YWHAE;CLDN17;PPP2CA;IKBKG
prerank, Reactome_2022__Diseases Of Programmed Cell Death R-HSA-9645723                                               , -0.39004545154276304, -1.085444576638584 , 0.44680851063829785 , 0.8412223875962351  ,       1.0 , 8/15  , 44.69%, H2BC14;H2BC1;H2BC15;H2BC13;H2BC26;H2AC14;H3C13;YWHAE
prerank, KEGG_2021_Human__Influenza A                                                                                 , -0.37770546669649513, -1.0820627477505749, 0.3804347826086957  , 0.8410357978129412  ,       1.0 , 12/17 , 52.52%, AKT3;IFNA10;TICAM1;IFNA4;IFNGR2;IFNA17;IFNA13;CALCOCO2;IFNA14;NXF1;IKBKG;KPNA5
prerank, KEGG_2021_Human__Alcoholism                                                                                  , -0.32456533478321875, -1.0764873082967445, 0.30303030303030304 , 0.8478181083014525  ,       1.0 , 24/52 , 44.39%, PRKACG;H3C2;H2BC10;H2BC6;H2BC14;H2BC1;H2BC15;H4C1;H4C5;H2BC13;H4C3;H2AC14;H2AC12;H2AC1;H2AC21;GNG10;H4C9;H4C2;HDAC5;H2AC11;H4C13;H3C13;H4C4;H4C8
prerank, Reactome_2022__Cellular Senescence R-HSA-2559583                                                             , -0.3306587166102535 , -1.0733413920123507, 0.37894736842105264 , 0.8469382756368388  ,       1.0 , 16/31 , 48.25%, ANAPC2;H1-5;H2BC14;H2BC1;H2BC15;AGO3;H2BC13;H2BC26;MINK1;H2AC14;H3C13;H1-3;CDC26;ANAPC15;TNRC6B;MAPK8
prerank, Reactome_2022__G Alpha (I) Signaling Events R-HSA-418594                                                     , -0.36006399539785955, -1.0715604474867477, 0.43157894736842106 , 0.8403637642566447  ,       1.0 , 12/20 , 46.41%, PRKACG;GPR31;PRKCD;ADRA2C;CASR;NPBWR2;CCL21;GNG10;CHRM4;C5AR1;NPBWR1;TAS2R30
prerank, Reactome_2022__Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582                                , -0.38017908207022566, -1.0697063236867377, 0.3626373626373626  , 0.8335550145478297  ,       1.0 , 10/18 , 46.71%, ANAPC2;H2BC14;H2BC1;H2BC15;H2BC13;H2BC26;H2AC14;H3C13;CDC26;ANAPC15
prerank, Reactome_2022__Reproduction R-HSA-1474165                                                                    , -0.3770094365094216 , -1.0691729327256547, 0.3763440860215054  , 0.8236758727590006  ,       1.0 , 7/16  , 34.01%, H2BC14;H2BC1;H2BC15;H2BC13;H2BC26;UBE2I;H2AC14
prerank, Reactome_2022__Post-translational Protein Modification R-HSA-597592                                          , -0.29679531877360316, -1.067429403203449 , 0.34                , 0.8184347024244055  ,       1.0 , 38/90 , 40.89%, ARSA;CTSZ;JOSD2;H2BC14;H2BC1;H2BC15;NCOA2;NUP153;KDELR1;SHPRH;DDA1;ARFGAP1;THY1;TMEM115;PIGN;KBTBD13;PRKCSH;FBXO9;CXXC1;TPGS1;PNPLA2;H2BC13;H2BC26;UBE2I;PPP6R1;NPM1;H2AC14;H2AC12;H2AC1;NRIP1;H2AC21;ASB6;USP17L11;FBXL4;H2AC11;SP3;DCUN1D1;SENP1
prerank, Reactome_2022__Signaling By ROBO Receptors R-HSA-376176                                                      , -0.3743472785383166 , -1.0619222338239485, 0.37894736842105264 , 0.8255076250248488  ,       1.0 , 8/19  , 44.45%, RPS7;PRKACG;RPL21;RPL14;RPSA;RPS17;RPS24;RPS29
prerank, "Reactome_2022__Cell Cycle, Mitotic R-HSA-69278"                                                             , -0.31320967273942757, -1.0504825987332973, 0.3673469387755102  , 0.8537669123821966  ,       1.0 , 17/44 , 34.01%, ANAPC2;AKT3;H2BC14;H2BC1;H2BC15;RBL1;NUP153;LIN54;CDC14A;H2BC13;H2BC26;UBE2I;EMD;SMC4;DYRK1A;NEK7;H2AC14
prerank, Reactome_2022__Epigenetic Regulation Of Gene Expression R-HSA-212165                                         , -0.3693954661124097 , -1.047931174837306 , 0.45263157894736844 , 0.8496665164073928  ,       1.0 , 9/17  , 46.29%, H2BC14;H2BC1;H2BC15;PHF1;H2BC13;H2BC26;H2AC14;H3C13;ERCC6
prerank, Reactome_2022__Chromatin Modifying Enzymes R-HSA-3247509                                                     , -0.32743695595945943, -1.045500173298184 , 0.45454545454545453 , 0.8464747078888164  ,       1.0 , 20/28 , 55.79%, H2BC14;H2BC1;H2BC15;NCOA2;BRWD1;H2BC13;H2BC26;H2AC14;H2AC12;H2AC1;H2AC21;H2AC11;H3C13;KAT6A;MORF4L1;GPS2;H2BC18;HDAC10;KAT6B;MCRS1
prerank, Reactome_2022__Cytokine Signaling In Immune System R-HSA-1280215                                             , -0.3081358989316696 , -1.044617055625757 , 0.3917525773195876  , 0.8370999346832135  ,       1.0 , 24/42 , 52.52%, AKT3;IL16;CD44;IFNA10;HLA-F;PRKCD;BRWD1;NUP153;NKIRAS2;IFNA4;IFNGR2;IFNA17;STXBP2;IL31RA;ZEB1;H3C13;IFNA14;MAPK8;PTPRJ;INPPL1;UBE2V1;PPP2CA;IKBKG;KPNA5
prerank, Reactome_2022__Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553                                     , -0.3778901536596434 , -1.0432487037916438, 0.4105263157894737  , 0.8299115575405581  ,       1.0 , 7/16  , 44.45%, RPS7;RPL21;RPL14;RPSA;RPS17;RPS24;RPS29
prerank, Reactome_2022__Signaling By Nuclear Receptors R-HSA-9006931                                                  , -0.3308751747244009 , -1.0341885177486545, 0.4387755102040816  , 0.8477091225778358  ,       1.0 , 18/31 , 48.01%, AKT3;USF1;H2BC14;H2BC1;H2BC15;NCOA2;AGO3;POLR2A;H2BC13;H2BC26;CDK9;H2AC14;NRIP1;GNG10;H3C13;NR1H2;STRN;TNRC6B
prerank, Reactome_2022__Oxidative Stress Induced Senescence R-HSA-2559580                                             , -0.358119135106153  , -1.0319291269568622, 0.4583333333333333  , 0.8434562893189865  ,       1.0 , 11/20 , 48.25%, H2BC14;H2BC1;H2BC15;AGO3;H2BC13;H2BC26;MINK1;H2AC14;H3C13;TNRC6B;MAPK8
prerank, Reactome_2022__Metabolism Of Carbohydrates R-HSA-71387                                                       , -0.33191838430359877, -1.027350225229788 , 0.4787234042553192  , 0.8477355433593187  ,       1.0 , 14/22 , 52.05%, PRKACG;CD44;MAP4K5;NUP153;FUT7;GAA;G6PC3;HOOK3;MAN2B1;PKM;GALK1;GUSB;CHPF2;PPP2CA
prerank, Reactome_2022__Infectious Disease R-HSA-5663205                                                              , -0.29675772090276975, -1.0247522998106093, 0.47                , 0.8461588705220319  ,       1.0 , 49/89 , 52.52%, RPS7;AKT3;PRKACG;IFNA10;GPR45;HLA-F;H2BC14;H2BC1;H2BC15;NUP153;RPL21;CD46;GPR150;PRKCSH;RPL14;POLR2A;IFNA4;IFNGR2;H2BC13;H2BC26;UBE2I;IFNA17;MASP2;RPSA;CDK9;RPS17;GPR32;NPM1;H2AC14;H2AC12;H2AC1;H2AC21;GNG10;H2AC11;MVB12A;RPS24;H3C13;IFNA14;RPS29;YWHAE;MAPK8;EDEM2;UBE2V1;GPS2;H2BC18;MAP1LC3B;PARP4;IKBKG;KPNA5
prerank, Reactome_2022__Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442                                  , -0.35335505063922973, -1.022671332440077 , 0.5465116279069767  , 0.8420871607040983  ,       1.0 , 5/16  , 22.55%, KIF20B;KDELR1;ARFGAP1;KLC1;RHOBTB3
prerank, KEGG_2021_Human__Parkinson disease                                                                           , 0.2579430426874855  , 1.0205282201407744 , 0.5555555555555556  , 0.9005424954792044  ,       0.73, 5/17  , 11.34%, ATP5F1A;ADRM1;CALML5;VDAC2;ITPR2
prerank, KEGG_2021_Human__Transcriptional misregulation in cancer                                                     , -0.35811959706677854, -1.0145944656683117, 0.4945054945054945  , 0.8588585891574134  ,       1.0 , 10/15 , 61.78%, H3C2;CDK9;ZEB1;H3C13;REL;MLLT1;AFF1;H3C4;PRCC;H3-4
prerank, KEGG_2021_Human__Human cytomegalovirus infection                                                             , -0.3290182786978501 , -1.014220224421803 , 0.5052631578947369  , 0.8499036375805372  ,       1.0 , 8/24  , 28.66%, AKT3;PRKACG;IFNA10;HLA-F;ARHGEF12;IFNA4;IFNA17;IFNA13
prerank, Reactome_2022__Neuronal System R-HSA-112316                                                                  , 0.23500953796030827 , 1.0021858101776018 , 0.46153846153846156 , 0.8401898734177216  ,       0.77, 4/15  , 11.57%, PRKAA1;DBNL;GABRA1;DLGAP4
prerank, KEGG_2021_Human__Pathways in cancer                                                                          , 0.18251888908286357 , 1.0                , 1.0                 , 0.7742616033755274  ,       0.77, 9/36  , 9.61% , APC;PTEN;HES5;AXIN1;CALML5;FZD9;BRAF;AKT1;SKP1
prerank, KEGG_2021_Human__NOD-like receptor signaling pathway                                                         , -0.3221250812201386 , -0.982334432093029 , 0.5212765957446809  , 0.9443214223128514  ,       1.0 , 9/22  , 32.88%, IFNA10;PRKCD;TICAM1;CASR;IFNA4;PYDC2;IFNA17;IFNA13;NEK7
prerank, Reactome_2022__Metabolism R-HSA-1430728                                                                      , -0.2692617810940457 , -0.9753853080789553, 0.62                , 0.9533952924696826  ,       1.0 , 49/103, 45.88%, ARSA;RPS7;RNASE12;PRKACG;ALDH3B1;CD44;PI4KB;DIO3;MAP4K5;NCOA2;NUP153;ADRA2C;FUT7;PHOSPHO1;CH25H;RPL21;MED16;ELOVL1;BCKDK;ETNK1;PRKCSH;GAA;G6PC3;NDUFA10;RPL14;PNPLA2;HOOK3;UBE2I;NDOR1;RPSA;RPS17;LPCAT1;NME2;ABHD14B;GNG10;CYP21A2;MAN2B1;CTRB2;PKM;MID1IP1;LDHAL6B;ATP5F1D;NDUFA3;RPS24;NR1H2;PCDHB11;RPS29;GALK1;CYB5R3
prerank, KEGG_2021_Human__Pathogenic Escherichia coli infection                                                       , -0.3326325319490135 , -0.975072249555491 , 0.5287356321839081  , 0.9429535628751827  ,       1.0 , 10/18 , 52.88%, ARHGEF12;MYO1G;CLDN34;CLDN22;CLDN3;CLDN25;MAPK8;CLDN17;IKBKG;ARF6
prerank, "Reactome_2022__Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542"                            , -0.2871781741294731 , -0.9637212783119046, 0.5858585858585859  , 0.9629369500902908  ,       1.0 , 19/52 , 30.09%, NCF1;H2BC14;H2BC1;H2BC15;PRKCD;NCOA2;KIF14;FAM13B;ARHGEF12;PRKCSH;KLC1;CDC42BPA;RHOBTB3;GARRE1;H2BC13;H2BC26;PLEKHG6;EMD;ARHGDIA
prerank, Reactome_2022__Metabolism Of Lipids R-HSA-556833                                                             , -0.2860968841038696 , -0.9618070661744295, 0.5959595959595959  , 0.9581714337794116  ,       1.0 , 16/38 , 38.81%, ARSA;PRKACG;ALDH3B1;PI4KB;NCOA2;PHOSPHO1;CH25H;MED16;ELOVL1;ETNK1;PRKCSH;PNPLA2;UBE2I;LPCAT1;CYP21A2;MID1IP1
prerank, KEGG_2021_Human__Tuberculosis                                                                                , -0.3308804603211416 , -0.957327522257522 , 0.5333333333333333  , 0.9600921942686396  ,       1.0 , 7/20  , 28.66%, AKT3;IFNA10;ARHGEF12;IFNA4;IFNGR2;IFNA17;IFNA13
prerank, KEGG_2021_Human__Epstein-Barr virus infection                                                                , -0.3301897319643985 , -0.9525552682671911, 0.6                 , 0.9627278665162403  ,       1.0 , 7/18  , 28.66%, AKT3;CD44;IFNA10;HLA-F;IFNA4;IFNA17;IFNA13
prerank, Reactome_2022__Immune System R-HSA-168256                                                                    , -0.25672604269611665, -0.9437492101611652, 0.69                , 0.9758049009606705  ,       1.0 , 57/126, 42.37%, ANAPC2;ARSA;AKT3;CPNE2;ATP6V1F;PRKACG;NCF1;ALDH3B1;IL16;CD44;CTSZ;IFNA10;HLA-F;PRKCD;BRWD1;NUP153;NBEAL2;TICAM1;ATP7A;ORAI1;CD46;KBTBD13;RNF19B;PRKCSH;HERC3;GAA;NKIRAS2;KLC1;FBXO9;GHDC;PECAM1;IFNA4;IFNGR2;HOOK3;CD68;IFNA17;CD226;PLEKHO2;MASP2;STXBP2;GZMM;IL31RA;LPCAT1;UBR4;NME2;ASB6;ZEB1;RLIM;RNF220;MAN2B1;FBXL4;LNPEP;PKM;RASGRP4;C5AR1;H3C13;REL
prerank, Reactome_2022__M Phase R-HSA-68886                                                                           , -0.28340605093202004, -0.936704984035716 , 0.6145833333333334  , 0.9823397924377676  ,       1.0 , 17/35 , 49.14%, ANAPC2;H2BC14;H2BC1;H2BC15;NUP153;H2BC13;H2BC26;UBE2I;EMD;SMC4;NEK7;H2AC14;H3C13;YWHAE;CDC26;ANAPC15;PDS5A
prerank, KEGG_2021_Human__Tight junction                                                                              , 0.22736935245939377 , 0.9365776785316665 , 0.45454545454545453 , 0.8696202531645569  ,       0.84, 16/17 , 65.52%, PRKAA1;RAPGEF2;ACTN4;PPP2R1A;CLDN24;MYL6;PRKACA;CLDN9;MAPK10;PPP2CA;CLDN17;MAPK8;CLDN25;CLDN3;CLDN22;CLDN34
prerank, Reactome_2022__Assembly Of Pre-Replicative Complex R-HSA-68867                                               , -0.3183207641156254 , -0.9171093598718374, 0.5760869565217391  , 1.0                 ,       1.0 , 10/21 , 46.71%, ANAPC2;H2BC14;H2BC1;H2BC15;H2BC13;H2BC26;H2AC14;H3C13;CDC26;ANAPC15
prerank, Reactome_2022__DNA Replication Pre-Initiation R-HSA-69002                                                    , -0.3183207641156254 , -0.9171093598718374, 0.5760869565217391  , 1.0                 ,       1.0 , 10/21 , 46.71%, ANAPC2;H2BC14;H2BC1;H2BC15;H2BC13;H2BC26;H2AC14;H3C13;CDC26;ANAPC15
prerank, Reactome_2022__Signaling By Rho GTPases R-HSA-194315                                                         , -0.27354820964637927, -0.9144087979512415, 0.7070707070707071  , 1.0                 ,       1.0 , 18/51 , 30.09%, NCF1;H2BC14;H2BC1;H2BC15;PRKCD;NCOA2;KIF14;FAM13B;ARHGEF12;PRKCSH;KLC1;CDC42BPA;GARRE1;H2BC13;H2BC26;PLEKHG6;EMD;ARHGDIA
prerank, Reactome_2022__Disease R-HSA-1643685                                                                         , -0.2504466398067836 , -0.902743734069028 , 0.77                , 1.0                 ,       1.0 , 71/134, 52.52%, ANAPC2;MIB1;RPS7;AKT3;PRKACG;IFNA10;MAP4K5;GPR45;HLA-F;H2BC14;H2BC1;H2BC15;NOTCH2;MYO18A;NUP153;RPL21;TICAM1;CD46;GPR150;PRKCSH;GAA;G6PC3;KLC1;RPL14;POLR2A;IFNA4;IFNGR2;H2BC13;NEIL3;FGF16;H2BC26;UBE2I;IFNA17;MASP2;RPSA;BAG4;CDK9;RPS17;GPR32;NPM1;H2AC14;H2AC12;H2AC1;H2AC21;GNG10;CYP21A2;GOLGA4;HDAC5;H2AC11;MVB12A;RPS24;H3C13;IFNA14;RPS29;YWHAE;CDC26;GALK1;ANAPC15;STRN;MAPK8;GUSB;EDEM2;UBE2V1;GPS2;H2BC18;MAP1LC3B;HDAC10;PARP4;PPP2CA;IKBKG;KPNA5
prerank, Reactome_2022__Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169                         , -0.270608258409783  , -0.8847707455788392, 0.6836734693877551  , 1.0                 ,       1.0 , 13/31 , 38.52%, ANAPC2;NCF1;HLA-F;KBTBD13;RNF19B;HERC3;FBXO9;UBR4;ASB6;RLIM;RNF220;FBXL4;LNPEP
prerank, KEGG_2021_Human__Chemokine signaling pathway                                                                 , -0.3105293740289119 , -0.884360309685954 , 0.7052631578947368  , 1.0                 ,       1.0 , 4/16  , 10.39%, AKT3;PRKACG;NCF1;PRKCD
prerank, Reactome_2022__Signaling By NOTCH R-HSA-157118                                                               , -0.2844886871997089 , -0.8839333695672608, 0.6632653061224489  , 1.0                 ,       1.0 , 10/29 , 26.77%, MIB1;H2BC14;H2BC1;H2BC15;NOTCH2;DTX2;AGO3;ATP2A3;H2BC13;H2BC26
prerank, KEGG_2021_Human__cAMP signaling pathway                                                                      , -0.29997310678579336, -0.8810565076430654, 0.6631578947368421  , 1.0                 ,       1.0 , 6/17  , 25.99%, AKT3;PRKACG;ORAI1;HTR1A;ABCC4;ATP2A3
prerank, Reactome_2022__S Phase R-HSA-69242                                                                           , -0.3073992917978048 , -0.880818898612355 , 0.6774193548387096  , 1.0                 ,       1.0 , 2/15  , 0.95% , ANAPC2;AKT3
prerank, KEGG_2021_Human__Human papillomavirus infection                                                              , -0.2733586551443629 , -0.8755912926463804, 0.673469387755102   , 1.0                 ,       1.0 , 13/34 , 28.66%, AKT3;ATP6V1F;PRKACG;IFNA10;CSNK1A1L;HLA-F;ITGA5;NOTCH2;RBL1;TICAM1;IFNA4;IFNA17;IFNA13
prerank, Reactome_2022__Transcriptional Regulation By TP53 R-HSA-3700989                                              , 0.15973929073243676 , 0.8685958487608059 , 0.8                 , 0.9666283084004603  ,       0.89, 6/23  , 12.70%, PRKAA1;PTEN;CNOT3;AKT1;TAF6;PPP2R5C
prerank, Reactome_2022__MAPK Family Signaling Cascades R-HSA-5683057                                                  , 0.21937528457718067 , 0.8680414158109169 , 1.0                 , 0.8860759493670886  ,       0.89, 8/22  , 14.07%, PTPRA;BRAF;PSMB8;MARK3;VCL;PPP2R5C;RAPGEF2;EREG
prerank, KEGG_2021_Human__PI3K-Akt signaling pathway                                                                  , -0.28253248867237557, -0.8657449809224405, 0.7263157894736842  , 1.0                 ,       1.0 , 14/26 , 44.69%, AKT3;IFNA10;ITGA5;G6PC3;CSH2;IFNA4;FGF16;IFNA17;IFNA13;GNG10;CRTC2;PHLPP2;IFNA14;YWHAE
prerank, KEGG_2021_Human__Human T-cell leukemia virus 1 infection                                                     , -0.2884062283099535 , -0.8653956513023253, 0.7684210526315789  , 1.0                 ,       1.0 , 4/23  , 9.26% , ANAPC2;AKT3;PRKACG;HLA-F
prerank, Reactome_2022__Vesicle-mediated Transport R-HSA-5653656                                                      , -0.24499778965844435, -0.8488847050800316, 0.7474747474747475  , 1.0                 ,       1.0 , 24/53 , 48.61%, AKT3;TBC1D1;DNAJC6;CTSZ;KIF20B;KDELR1;ARFGAP1;FCHO1;TMEM115;EXOC5;KLC1;RHOBTB3;DENND1C;PPP6R1;GJD3;EXOC3;GOLGA4;LNPEP;MVB12A;YWHAE;VTI1A;GDI1;TBC1D8B;TBC1D10A
prerank, Reactome_2022__Membrane Trafficking R-HSA-199991                                                             , -0.24499778965844435, -0.8488847050800316, 0.7474747474747475  , 1.0                 ,       1.0 , 24/53 , 48.61%, AKT3;TBC1D1;DNAJC6;CTSZ;KIF20B;KDELR1;ARFGAP1;FCHO1;TMEM115;EXOC5;KLC1;RHOBTB3;DENND1C;PPP6R1;GJD3;EXOC3;GOLGA4;LNPEP;MVB12A;YWHAE;VTI1A;GDI1;TBC1D8B;TBC1D10A
prerank, Reactome_2022__HIV Infection R-HSA-162906                                                                    , 0.2112864773435052  , 0.841584953617876  , 0.6666666666666666  , 0.8719571567672834  ,       0.89, 4/16  , 10.80%, DOCK2;PSMB8;SKP1;TAF6
prerank, Reactome_2022__Cell Cycle Checkpoints R-HSA-69620                                                            , -0.27007245590142237, -0.8369137013898414, 0.7422680412371134  , 1.0                 ,       1.0 , 4/24  , 10.21%, ANAPC2;H2BC14;H2BC1;H2BC15
prerank, Reactome_2022__DNA Replication R-HSA-69306                                                                   , -0.2860708517328364 , -0.8326798752978775, 0.7526881720430108  , 1.0                 ,       1.0 , 10/22 , 46.71%, ANAPC2;H2BC14;H2BC1;H2BC15;H2BC13;H2BC26;H2AC14;H3C13;CDC26;ANAPC15
prerank, Reactome_2022__Innate Immune System R-HSA-168249                                                             , -0.2354756269366835 , -0.8299952749029876, 0.89                , 1.0                 ,       1.0 , 29/78 , 33.53%, ARSA;CPNE2;ATP6V1F;PRKACG;NCF1;ALDH3B1;CD44;CTSZ;IFNA10;PRKCD;NBEAL2;TICAM1;ATP7A;CD46;PRKCSH;GAA;NKIRAS2;GHDC;PECAM1;IFNA4;HOOK3;CD68;IFNA17;PLEKHO2;MASP2;GZMM;LPCAT1;UBR4;NME2
prerank, KEGG_2021_Human__Oocyte meiosis                                                                              , -0.2811884842325961 , -0.8207778421151078, 0.7526881720430108  , 1.0                 ,       1.0 , 2/17  , 2.43% , ANAPC2;PRKACG
prerank, Reactome_2022__Neutrophil Degranulation R-HSA-6798695                                                        , -0.2378217416188197 , -0.8129414522244156, 0.8                 , 1.0                 ,       1.0 , 23/41 , 49.02%, ARSA;ALDH3B1;CD44;CTSZ;PRKCD;NBEAL2;PRKCSH;GAA;GHDC;PECAM1;HOOK3;CD68;PLEKHO2;LPCAT1;UBR4;NME2;MAN2B1;PKM;C5AR1;CYB5R3;RAB24;PTPRJ;GUSB
prerank, "Reactome_2022__Platelet Activation, Signaling And Aggregation R-HSA-76002"                                  , -0.29010187554705635, -0.8080239129420366, 0.78125             , 1.0                 ,       1.0 , 7/17  , 35.55%, PRKCD;ADRA2C;DGKZ;PECAM1;ABCC4;STXBP2;GNG10
prerank, Reactome_2022__RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236      , -0.29771058225069474, -0.8078049153911669, 0.7634408602150538  , 1.0                 ,       1.0 , 6/16  , 34.01%, H2BC14;H2BC1;H2BC15;H2BC13;H2BC26;H2AC14
prerank, Reactome_2022__Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168                    , -0.25983859079944327, -0.8070571359706905, 0.8191489361702128  , 1.0                 ,       1.0 , 11/26 , 38.52%, ANAPC2;KBTBD13;RNF19B;HERC3;FBXO9;UBR4;ASB6;RLIM;RNF220;FBXL4;LNPEP
prerank, KEGG_2021_Human__Necroptosis                                                                                 , -0.25415813515278407, -0.8006409534440507, 0.84375             , 1.0                 ,       1.0 , 11/28 , 38.46%, IFNA10;TICAM1;IFNA4;IFNGR2;IFNA17;IFNA13;H2AC14;H2AC12;H2AC1;H2AC21;H2AC11
prerank, Reactome_2022__Transcriptional Regulation By RUNX1 R-HSA-8878171                                             , -0.2742605435913157 , -0.7856850039644877, 0.7978723404255319  , 1.0                 ,       1.0 , 8/22  , 34.01%, H2BC14;H2BC1;H2BC15;AGO3;H2BC13;H2BC26;RYBP;H2AC14
prerank, KEGG_2021_Human__Hepatitis B                                                                                 , -0.27375398171728754, -0.7845722012448487, 0.7872340425531915  , 1.0                 ,       1.0 , 6/18  , 28.66%, AKT3;IFNA10;TICAM1;IFNA4;IFNA17;IFNA13
prerank, Reactome_2022__Gene Expression (Transcription) R-HSA-74160                                                   , -0.22492806086310413, -0.7825535496820689, 0.86                , 1.0                 ,       1.0 , 43/79 , 53.41%, ANAPC2;AKT3;H2BC14;H2BC1;ITGA5;H2BC15;NOTCH2;PHF1;RBL1;NUP153;SUPT6H;CITED2;MED16;AGO3;CXXC1;POLR2A;H2BC13;H2BC26;UBE2I;INTS1;RYBP;SRRT;CDK9;NPM1;H2AC14;HDAC5;H3C13;NR1H2;YWHAE;NDRG1;CDC26;KAT6A;ERCC6;ANAPC15;MLLT1;TNRC6B;ZNF460;MGA;GPS2;HDAC10;PPP2CA;ATAD2;INTS11
prerank, Reactome_2022__Signal Transduction R-HSA-162582                                                              , -0.21531467655681588, -0.7824047226151888, 0.94                , 1.0                 ,       1.0 , 62/156, 40.89%, MIB1;MOB1A;AKT3;ATP6V1F;PRKACG;NCF1;USF1;GPR31;GPR45;H2BC14;H2BC1;ITGA5;H2BC15;PRKCD;NOTCH2;NCOA2;RBL1;ADRA2C;KIF14;DTX2;FAM13B;HTR1A;SOX6;ARHGEF12;DGKZ;GPR150;MEF2D;PRKCSH;AGO3;CASR;KLC1;CDC14A;CDC42BPA;RHOBTB3;GARRE1;CXXC1;NPBWR2;PLPPR2;POLR2A;ATP2A3;H2BC13;FGF16;H2BC26;PLEKHG6;EMD;DHX34;ARHGDIA;BAG4;CDK9;CCL21;GPR32;H2AC14;NRIP1;GNG10;RANBP9;CHRM4;HDAC5;PHLPP2;RBM15;RASGRP4;C5AR1;SENP1
prerank, Reactome_2022__Transport Of Small Molecules R-HSA-382551                                                     , -0.24802364417189493, -0.7804858077465555, 0.82                , 1.0                 ,       1.0 , 8/29  , 25.99%, ATP6V1F;PRKACG;ATP9B;CLCN7;ATP7A;LMF2;ABCC4;ATP2A3
prerank, KEGG_2021_Human__Huntington disease                                                                          , 0.2124849939975991  , 0.7775743840353287 , 0.6666666666666666  , 0.930379746835443   ,       0.93, 19/19 , 78.99%, ATP5F1A;ADRM1;ATG13;VDAC2;CLTA;REST;DCTN4;PSMA5;NDUFS7;AP2A1;POLR2E;CASP8;MAPK10;MAPK8;NDUFA3;ATP5F1D;POLR2A;NDUFA10;KLC1
prerank, Reactome_2022__Nervous System Development R-HSA-9675108                                                      , -0.24525449362570378, -0.7741919561622768, 0.85                , 1.0                 ,       1.0 , 11/34 , 36.20%, RPS7;PRKACG;ITGA5;RPL21;ARHGEF12;PDLIM7;RPL14;RPS6KA4;RPSA;RPS17;RANBP9
prerank, Reactome_2022__Axon Guidance R-HSA-422475                                                                    , -0.24525449362570378, -0.7741919561622768, 0.85                , 1.0                 ,       1.0 , 11/34 , 36.20%, RPS7;PRKACG;ITGA5;RPL21;ARHGEF12;PDLIM7;RPL14;RPS6KA4;RPSA;RPS17;RANBP9
prerank, Reactome_2022__RNA Polymerase II Transcription R-HSA-73857                                                   , -0.22338781824113008, -0.7701433334059913, 0.9                 , 1.0                 ,       1.0 , 40/74 , 53.41%, ANAPC2;AKT3;H2BC14;H2BC1;ITGA5;H2BC15;NOTCH2;RBL1;SUPT6H;CITED2;MED16;AGO3;CXXC1;POLR2A;H2BC13;H2BC26;UBE2I;INTS1;RYBP;SRRT;CDK9;NPM1;H2AC14;HDAC5;H3C13;NR1H2;YWHAE;NDRG1;CDC26;KAT6A;ANAPC15;MLLT1;TNRC6B;ZNF460;MGA;GPS2;HDAC10;PPP2CA;ATAD2;INTS11
prerank, Reactome_2022__Signaling By Receptor Tyrosine Kinases R-HSA-9006934                                          , -0.24251117091661667, -0.7694601303472666, 0.8775510204081632  , 1.0                 ,       1.0 , 9/33  , 26.71%, AKT3;ATP6V1F;PRKACG;NCF1;PRKCD;MEF2D;CXXC1;POLR2A;FGF16
